Date,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,Close
2010-01-15,-3.0806788910913943,7.190729311100324,2.23878488818722,0.8048772695650421,1.0239221983205082,-1.2547930714593056,0.19429085356857256,1.1587914147803189,1.8093069895286593,0.30053440448800506,-0.5771998970980076,0.7541198813662822,0.36521959554650774,0.7069121713639349,-1.2298196850803806,-1.252772418312636,0.6964910333377977,0.23116951679354059,-0.21392865366652786,0.3365470869769617,-0.9963082668487034,0.3200807621400198,0.4002313406442621,-0.17631567764790332,0.5218483886245804,0.5633059482435695,-0.004308539478771138,-0.5313683223278362,0.18018638366120696,-0.5405810339866924,-0.06208816830292688,637.960022
2010-01-19,4.803186607686446,4.670225961915787,2.3483634253586265,1.3012848972588607,-0.046415125329008114,-2.201754424957817,0.9000901963309693,1.273197291295554,2.025269023719023,-0.5479443556911637,-1.5128732419078081,-0.5545226919723575,-0.3265209156454934,-0.4648176317215275,0.5836215160070682,-0.4076394050520199,-0.315869465903045,-0.9693111200714941,0.40080426654586365,-0.24258590824578835,2.0177904488291247,-0.5383722672680312,0.43514324057313886,1.475598002965842,0.9848908942726439,-0.7993478748169113,1.1192895318749274,0.29331073173014216,-0.24659338974797274,-0.7073344582633249,0.1841980851977718,649.150024
2010-01-20,-4.234860398836221,7.715815526040278,2.5251258141739408,3.5039075847782457,0.2593862778525361,-2.4688433227206517,-0.7556395253855989,0.1915650381254407,2.689398486238398,0.8649309710995828,1.13961326253468,-0.4143396931029826,0.4560805334998433,-0.796244313833097,0.5785327558812897,0.17238862320933235,0.24023776211752235,0.2676453595039267,0.6236689765396632,0.05843497133520323,-0.7614380534783436,2.095206291558826,-0.4928543718132468,-0.85533439531815,0.09488681274364316,0.23192538512318378,0.893915994587108,0.46120502103458244,-0.10924298272679095,-0.756518378630883,-0.91357013930919,639.609985
2010-01-21,-5.279174356997088,7.692231066726666,2.0662728881250714,-0.8196696945287594,0.6737446358594548,-1.4663562116267774,-1.2437119899478355,0.539497113769061,1.8495469338407473,1.090337810566006,0.6050816413370381,1.6010737953967031,0.48423308167281404,0.9324989212780147,-1.4466171945702369,-1.7744949911557784,1.6842932596862634,0.1763426409263641,0.44275863676895283,0.6404064864124397,0.41037834816019075,-0.5968736261110053,0.42237895120157587,-0.4296404161330048,0.5830610926863912,-0.5888437494558484,-0.7691178908816643,-0.38559757185442983,0.34384082458788673,-0.58095927660125,0.8867204816863234,628.359985
2010-01-22,-4.991043474283676,7.691104904149979,1.8691131088252244,-2.2685180701087853,0.027424763897721725,-1.1002333893353768,-0.3723792428422195,1.4518240381857765,1.1147367613088899,0.48922048318872435,2.979867904493498,-0.023338972320258472,-0.5344320160897573,-0.27308048147463104,1.1836428888399495,-0.5585254753952578,-1.194781427728019,-0.3477424290310984,-1.7885297709817263,-0.5437852019016896,-0.9573837765936175,-0.45274726842938257,-0.038273531297744905,-0.6332561449151651,0.7064374588075142,-0.5351043794726619,0.24131637187049085,-0.13441360479724077,-0.2984514170308389,-0.01870229782757085,0.4309973479901891,617.119995
2010-01-25,2.5617614511429476,5.344083392164783,2.000167430641828,-2.3244131592631403,-1.453538361133288,-2.020225791864315,-0.5991997533599586,0.5021885055114723,1.8196368318096892,0.7587278322126249,-1.1257414472743479,-0.872075248899175,0.5922730694848772,0.03067641129876896,-0.3072009291727368,2.5666595421730416,-0.42268843191562355,0.09344118745947495,0.07626304186714596,-0.43868978318536284,0.9899693701967571,-0.44953177886701534,-0.9409989380341197,0.24851527095424128,0.9314027790969013,0.6960299521221974,0.9266999632211868,0.010090023028950613,-0.2929171957212209,0.00275519330733679,-0.7407388831787781,618.109985
2010-01-26,-0.79348066750655,6.549530884705483,2.2446954789066593,-0.12401158408926156,-2.257771907531815,-2.581775270325143,0.3420007766148813,1.5443585900357963,2.160669869957903,0.0340727159342301,0.8124869203967074,-0.9321543798269333,-0.5216757568077864,-0.7724805001873558,-0.033060605184361325,-0.20509701596730576,2.842732080945459,-0.43249765087197295,-0.5825256910706484,0.8997294315652571,-0.21884829755393678,0.5621378158839249,-0.4349664623277741,1.0231055728116945,0.7575636291876282,0.6301187463159561,-0.18196661764474564,-0.5963087178557362,-0.5355099139254006,-0.6935996802045769,0.504119015227497,612.159973
2010-01-27,2.215367801430599,5.401634879827281,2.7695030689509417,0.7842304583795294,-2.0424884621223285,-2.4968230793508726,-2.0505143062565545,0.9311368522519673,1.7590002317956304,0.79555892432559,-1.2501663093460478,0.7020689817293692,0.377004642030697,0.017148136858484483,-1.1658283210683185,1.043085695781816,-0.15755922339648884,1.2049718747631903,0.5213244144351773,0.17566553124263964,0.24729445564144537,0.3135746888198996,0.5273123523489093,-1.039365111577546,1.3913902710530373,-0.4203842359752059,-0.1179542678626585,0.5491783107806539,0.769633931390834,0.6572491410252411,-0.850550394367866,618.380005
2010-01-28,-2.0305292066126115,6.723516359393596,2.213461321092507,-1.0138683554441974,-0.1870831349744375,-1.4384131827553106,0.6881414708251538,1.978809426323196,1.6412968275446569,0.8725768406160391,0.18787341589056097,0.3604770917677302,1.5666758468990065,0.22715910891007718,0.0011361651309482414,-0.05702377034040857,-0.9938851577489899,1.130839541013773,-0.3440525911779027,-1.0909102723705,-1.9617824261959684,0.5442322001723523,1.4065220064244899,-2.102789987034909,0.5332122972499528,-0.9383571138343506,-0.1142023205510844,0.34212855911798284,-0.3418608665882958,0.9894800182537532,-1.0480906473351033,607.929993
2010-01-29,-2.004678824872158,6.633597783781187,2.0234691375504466,0.46273314933144577,-1.3781031889682522,-2.204141502561225,1.5828087269333753,2.25800224284416,2.2248894562794646,-0.699882417581214,1.9316123602938828,0.6492429600477824,-2.0858386960437842,-0.5155350954325878,-1.5535072152415876,-0.4513367193848501,-0.8886916873330967,-0.3116574534353286,-0.36701667651097725,-0.2359459239785249,-0.19582017577947983,-1.2135427008707786,0.197183137829466,-1.3808763532754862,0.5028167092304522,-1.27423464170045,-0.5752745456842822,-0.22128780216066826,0.6682642723201901,-0.40786541468139564,1.002741476432329,602.039978
2010-02-01,5.8730577698202975,4.262462370008076,2.088977155922758,-3.5141766686782265,-1.660850014564934,-1.095078089389998,1.085429476539489,1.2470214996182627,1.5881649858914944,-0.848146469803225,0.13209804561734864,-1.0506025511714214,-1.1450287132953323,-1.2398950087181633,1.3295640801973052,1.5451956483652212,-2.501069222129826,0.0012757359421384413,-0.3186811887916836,-0.01097061189471169,0.0686746217031838,0.2555472035556142,-1.1726957980684412,1.286312918963184,1.3156394148312331,0.9613555444498016,-0.7235676848208672,-0.4204405795794211,0.24904066042379142,1.1343695950747685,-0.36421803041236145,609.25
2010-02-02,5.420312610343766,4.22261130392875,2.0188858529006155,-2.1048545653647026,-1.4643734490312903,-1.546445096643492,2.0283656910739785,1.5575341944330858,1.9347452882910645,1.209311189144182,0.26302681222071234,0.03643704780414752,0.22758858478078164,-1.1221699350491963,-0.43328036326053987,0.16734036833999627,-0.20619827012884434,0.5327870516623155,-0.04853888262074588,0.1891285001436131,-0.5455216603998664,2.1857681507813007,0.3201617701696886,0.7628266315786197,0.6306708585904146,-0.2585352594896581,-0.18479967739083294,-0.2428200851453702,-0.5202361479055735,-0.9806063211806856,0.009837773644495906,614.049988
2010-02-03,-0.5150171652566994,6.411968109664465,2.6413979990057466,1.1957963427774851,-0.10711313199105031,-1.6860250727462307,1.6969561129187034,2.493370962408688,1.3794364023598116,-0.39067917816863656,-0.803659689633835,0.42877176456359367,1.5131665139296748,2.2036572335585136,-1.0533334810817867,-0.2558409846405802,-0.0684437603906989,-0.3683158972106745,1.0521001755141801,-0.7623767593749335,1.1315445793438355,0.7718069025832642,0.6964369288241986,0.6080056463814055,0.8623916084871069,-0.07151546701444744,-0.1741901723612261,-0.4928249505604852,-0.3592149206152817,0.7177681118369589,-0.039536080104570714,610.659973
2010-02-04,-10.432466963761504,9.51564990970232,2.204440902954698,1.9037042860651079,-0.40140507975300677,-2.4065431981596848,-1.4161837576700858,1.8906043967983703,1.7357878464651697,2.307053674421024,1.6144992193421583,1.096689658556389,1.232377814984788,0.1898409194644622,0.04489720165151975,-3.6199578635707046,0.42861516050919707,-0.40545511909579285,-0.028530114941185923,0.06943125018150402,-0.7291946426137155,0.08674910464201074,0.05374459869343596,0.19711414228502383,0.6540440466195586,0.11803439657695934,-0.6040225202140789,-0.04771600923535787,-0.02408238549022591,-0.616610457906988,0.475552009986793,589.679993
2010-02-05,-0.3606229984146492,6.031233229485821,1.9799465846636994,-0.7019925069899436,-2.6875150520308853,-2.9872001957922856,-3.650104538718483,0.15827478575064655,3.223097236622019,-0.4292804032014648,-2.402511271823111,-0.48982947520241854,0.2011611788363416,-0.4542497773053341,0.7569938541752791,-0.6573207729881253,-0.6756617721064955,0.2507906856145351,0.9093693111757265,0.09570770634924872,-0.3475003793770197,-1.021232930531657,-0.8487405040668041,-0.3047997377531483,1.2425217845825638,0.14405572000134131,-1.4021186495887465,-0.006857259587833868,0.5131061726929272,-0.2929671311741284,0.2192830486963451,592.97998
2010-02-08,-1.3276610631719499,6.364048786099662,2.2159883024232747,-1.393255124669651,-2.131226300917905,-1.390091326570924,2.3288071423071552,3.035848099432459,1.481839276712091,-0.03521023039065027,2.0729106347946,-1.700907918453955,0.49648013653624634,0.13522053481077426,0.7780748661861437,0.7290820452039806,1.0948138760165913,-1.0333091144549427,-0.053363926195445124,-0.722783222448829,-0.14034796152043874,0.30499428745978996,0.4238311592844975,0.16968954432651062,1.2379816519600542,-0.3812325145642744,-0.016789401061652116,-0.4551349395796659,-0.1891236646880931,-0.5704634672468487,0.8651313686817905,586.48999
2010-02-09,6.247907810073065,4.071475516045232,2.0471101538853347,-4.800669428490693,-2.327085100645832,-0.9354087660251821,0.8526141033391529,1.7362528350058954,0.9971423179399921,0.5795831216002416,-1.4644921373217645,1.2722530839496318,0.4820098097456071,0.3556088956638959,-1.965002724727072,1.0436630482987954,-0.8542628244872877,1.1726101361133805,0.92443674071329,0.336277622269781,-0.20360665503555772,-0.865890831128288,0.2695672571478338,0.1557616855610981,1.1709835468517233,0.06785215910237866,0.4314684007956643,-0.39270131167352024,-0.202973939804708,0.30468581265872835,-0.37446481246889146,595.169983
2010-02-10,1.7678113494955678,5.881413478670614,2.659957226307612,0.051622270323392457,-1.3445327369698858,-1.3492806951171177,1.8168280595295194,2.5997501158859437,0.913619126158984,0.587328111201218,0.743173795617097,-0.3888824216847651,0.8149511881074306,-0.06964970453079512,0.3673051104594607,0.4071249095272383,-1.2925681529113073,-0.11010751666811171,0.237447082950111,-0.266377676369479,-0.26243499944411064,0.47123951412891046,-0.45465999212118063,-0.7536955411351235,0.6865080794977347,0.041722491354334174,-1.4523913182149792,0.1376105826959989,0.15637410633670995,0.19099223015841243,0.3297536809417738,595.820007
2010-02-11,5.1247532762010986,4.743166513809911,2.0757215031203264,-2.6094912148521408,0.4527137754391829,-0.6853840243180729,0.7269626822572419,2.1754536542458704,1.154453244923777,-0.16395437981705602,-3.523401460120807,-0.5407591165493669,0.5189858072370238,-0.36336528430196363,-1.5026276640939376,-0.5157620781762333,-1.1166232628647226,-0.1469273975643318,1.0967502410390464,0.35859821108566237,-0.9069276363540827,-0.4463651495597846,-0.35412594295906824,-0.22233508630495272,0.8944482719257617,-0.6880350279348314,-0.18712094399284274,-0.12646932495152158,-0.7170729806432903,0.5337775228016243,-0.14273859855069443,605.460022
2010-02-12,0.5851506220745233,6.1180137372579555,2.2367934330800114,0.6055015413060297,1.4087582116848167,-0.9811802942633404,0.06261153279920599,2.373471730670094,1.4639792419082012,-0.05077716742698292,-0.6390992751257665,-0.7206750091864746,0.8492773014765257,-0.24902842913411893,0.19202088146782503,-0.6734456794624012,-0.8317794827922411,-0.26272077674280836,1.0862478662732435,-0.5218537328947342,0.16753165478111284,0.38513460876920447,-0.5901384267037642,-0.20567003160017738,0.6658020449025482,-0.07460647907199884,-0.005603032111782899,-0.08366434083155815,0.6840274067444473,-0.8852695160373704,0.35846914855907747,610.719971
2010-02-16,9.370138291218744,3.1236014024815497,1.683246768662453,-3.855791581448573,1.1798727070700528,0.22288384743820253,1.0068420839815142,1.3758894624541054,1.4451260521984077,-0.04881133287403963,0.4378601938147364,0.005023719309203549,-0.5253671859241944,-1.032845177358336,-0.9253529968134725,-0.1345007324770944,-2.1620549145192918,-0.3938671429090205,0.88635532924706,-0.36988696235482615,0.22428015594313438,1.0543173279931095,-0.07187794693953553,0.8209217932802991,0.6136362140144334,0.5885860691377713,0.03911649590914865,-0.3335419968901204,0.05309595545699683,-0.7210527877790509,0.10638284048522059,620.840027
2010-02-17,2.7363229411592194,5.897711349546097,2.7387866404456025,2.896290898480463,1.0005022791058749,-0.9626999860506789,1.2705716847585051,1.4617934387071627,2.017819179981552,-1.1643340949860557,0.3368233065959237,0.029045187492947357,-0.4937105332401172,-0.5981678401114479,0.4445821521938861,-0.637967602688426,-1.2787722790999005,-0.5445095091833438,1.1663430416836953,-0.3644297186911391,-0.531215548975148,-0.03902138941037468,-0.05398194210822692,-0.05436856797702446,-0.07304618464644387,0.8228644318915478,-0.2942875098407607,0.11576545344882787,-0.0904044919530135,-1.6856949520169004,0.9192736714065306,624.830017
2010-02-18,4.406594629350076,5.424301451642678,2.6134580996357784,1.0438989414198687,1.111851233522994,-0.6675416899866184,0.9578520956508019,0.5134103380141394,3.0291599787064527,-2.584474258990211,0.7899494639839355,0.2572179064278736,-0.37739332052341784,1.0429706495099995,0.06867518528718024,-0.5769006564765289,-0.8207775607414015,-0.573328783617008,1.7166017068067227,-1.0054352026114983,-0.724461516842992,0.6882534409512646,0.754423946610039,0.09505955343300242,-0.2285403252949924,0.045147505300556806,-0.8057688904504786,-0.16459138848351573,0.3566495383705473,-0.0007436657114714932,1.8602725190463896,629.320007
2010-02-19,2.479775289153133,5.863460017051146,2.837975863636362,-0.9047418634817858,2.5362963901307745,0.6043735485738058,-0.3190162665491956,0.5238063518169525,1.248113204584003,1.6527903409032338,0.5539940641027058,-0.8701612158225198,-0.7855870818193007,-1.7994108295672107,0.07470924269441709,-0.2862120752192744,0.0838754668286064,-0.9181508662808037,0.5384835114699691,0.41147290304988066,0.32550704647603107,-0.4219005434274398,-0.6093348759220304,-0.7347402531054037,0.38028440583284007,0.16835477301385432,-2.0899001465312876,-0.41873825692315503,0.5319474465054358,-1.9114671997608534,0.4631480976624941,631.619995
2010-02-22,2.745620857400337,5.61880739579717,2.5021145391263544,-0.06244322233689281,2.9911728420571757,-0.2168838279543741,-0.37003761200099533,1.4271023018580749,1.4304241444538794,0.7397541397920246,0.4223813807977715,0.46447868345436266,0.8564158103367263,0.3424425992782961,-0.4995657027235548,-0.6676622086815788,-0.7495658177770109,0.39197574979080374,-0.2868747635338263,-0.6740990716171437,0.13803562433931954,0.42915335362859314,-0.678416721899993,-1.6486992452213847,0.4943556240744178,-0.06097176269107853,0.5244649362968065,0.3610122075513601,0.26451428851688064,1.4315330162938433,-0.755554149024448,632.25
2010-02-23,-2.9199073658180605,7.223114255157904,2.4510722491399966,1.4056476575226806,2.3970694445517142,-0.44843237615207454,-0.6090686345207184,1.141724868799317,1.8736373727729956,0.33652765989663574,0.5384749288628529,0.4644453222391485,0.5424323062549745,0.4853543608262181,0.2862234654915762,-2.0912693370390723,0.943438475056599,-0.057326613749849,-1.093644742676145,0.1443617606874099,-0.6464727888618912,0.918068240058975,0.7323836328557656,-0.013968599321730226,0.7166591361579842,-0.24482444371986178,1.2037474607111893,0.08841405761935611,0.2426801302411971,0.4471452673440164,-0.8095141282275706,625.070007
2010-02-24,5.01883341418704,4.553875716599092,2.2025671678813064,-0.09848152677343869,0.9643544159242338,-1.0643607714763261,-0.6928417591349953,0.521659458127,2.39011433884372,0.37741931936051126,-0.2067556443317361,0.09775958245471332,0.6040919829052666,0.4079975870718351,0.03502770039562064,0.33645756130295545,-0.006167587063105772,-0.07629387725168672,-0.30544053847093794,-0.6666146365398544,0.8945773515146976,-0.32275807745388346,-0.09512635964353064,-0.2794745942118052,-0.07139886134725744,-0.25406265118696336,-0.7632156933773879,-0.20463265630680258,0.39204792700808433,-0.1731803085468035,0.6910423278680307,630.429993
2010-02-25,-0.5249864263366731,6.144191986010004,1.9343117634962164,-0.7066895504914326,2.048073521122596,-0.7617193398410815,-1.900813937493936,1.4419868974705883,1.7327335527665144,-1.6742634599486006,-0.3483444642722555,0.1956732328134341,0.6588010378073094,1.291952376881372,1.0767105215875954,-0.7825957266245672,1.0023528866591807,0.805538358247951,-1.3366663806482801,0.16411591095081438,-0.03516436080746401,1.9440628208077328,-0.6398413707000921,0.011157781125092112,0.25499969416525475,0.35189672438484204,-0.49067649593294754,0.19491314241618893,0.38920177734708533,0.1479811727755293,0.8416955110320108,630.460022
2010-02-26,4.5988899612702845,4.299399976070581,1.6577749967357918,-2.660497273840496,2.004526457141237,0.24948387924393703,0.8394287154630657,1.710757860440361,0.7969303276252081,0.38788509687879097,0.5843106206644175,-0.18445753266675594,-0.8368004823321737,-0.10901945550598621,-1.2455054687421194,0.5104282632742293,0.6314333758475424,-0.5123018249976928,-0.7125673982912581,0.43751462792486734,0.1969814780769617,-0.7466960830941495,-0.9418092102887774,-0.1335244598160865,0.5652109489779421,-0.20571186056794166,-1.0426566556640546,-0.01667005326989472,0.28194946455972264,1.1326539450203905,0.16267832488984849,628.559998
2010-03-01,5.2331902660796725,4.041810385914732,2.028535255736461,2.0367005787371473,2.189353542567415,-0.9383310219078658,-0.3964791945843371,2.675121803301474,1.2991817694071894,-1.7636801800428261,-0.680653340814389,-0.24964992887954107,0.5568458875325241,0.8290521784069627,0.46345452741630144,-0.35894097815102793,1.37783330867526,0.054104994596851336,-0.055696031703064766,-0.31112670866566305,-1.3331044285882807,-2.2891781151446224,0.24874325624385624,0.4982584756807331,0.3452701092707296,-1.298607710698267,-2.595983151594822,-0.38813753776911175,0.3831911757633053,1.439754867651008,0.7791497118906323,642.650024
2010-03-02,3.9500220843579883,4.613475384065132,1.8980695662940283,-1.4095912827471095,3.3509224812749885,0.8606845006796796,0.657025514702806,1.3048537990639513,1.0952834222252041,0.10696383407380389,0.31210164582382505,-0.6901244970767704,-1.0686897353973492,-1.629161396833958,-0.12564138401991384,0.69675313080349,0.8859764262946838,0.02231274012725581,-0.5541055272115806,0.9737877368058016,0.0804545825502628,0.9545790836770384,0.08442312551235845,-0.6530828447752111,9.676960513274276e-05,-1.341615711706702,-0.6193869946907856,0.033748989614233914,0.40758878872945004,-0.5744014126643444,0.491330808061456,648.309998
2010-03-03,3.6927544038377267,4.671265672530045,2.0205773532658653,-1.5184422661986445,3.176603611477359,0.7778528655710761,0.05416242554712444,0.8384040842360745,1.0478636786923992,0.8165865642686427,0.6811931683046636,0.2994777656899859,-0.6382864831729574,0.13398768317308682,-1.305187325722493,0.2219902920162525,0.24611806756115576,-0.7168624879471264,0.009369688460523114,0.07591476249303268,0.9454733207631775,0.6146584435332394,0.6010868426758942,-0.09906548009953807,0.32332417626892,-0.23008349042191,-0.04163734894855974,-0.11835696592374992,0.11526223989568551,-0.16339796387463476,0.7128964029691693,649.26001
2010-03-04,2.1646086404816725,5.251573251208172,2.4361847592231483,3.11392588005265,2.1419517304171594,-0.7341811424737017,-1.629100215634971,-0.2659042802147734,2.8513760421250836,-0.44563767241306146,-0.42355740569337813,-0.5967753224602712,-0.7113247123115688,-1.3085754678728359,0.6577798459070581,0.6534637874772491,0.03501292885439086,-0.2845923947218836,0.9724555976649987,-0.04321792781298806,-0.11158740586716728,-0.1621110032477314,0.3605241289504241,-0.4777268158778531,0.10299120464931064,-0.247001140585822,-0.6545488448838365,-0.024927912752938812,-0.012272149388312267,0.23188369747453016,0.10942367421554665,652.469971
2010-03-05,8.054193639213754,3.3776071401277528,2.42138739370752,0.21690717871586399,3.174937301704292,0.3599349943029744,-0.3879240025670371,0.8957713464304605,1.1248858751916329,-0.06039364401980831,0.4265349521697304,0.13324985784186977,-0.11883878840205708,-0.46494398945854826,0.19199115288286178,1.6276368434521507,-0.5887414092347323,0.5348784352979509,0.4191386148928553,0.13510946429687148,0.8569954809204143,-1.090914599472837,-1.0181780835795495,0.8427018434594791,0.5615356073113648,-0.6979684279504691,0.9754351953959263,0.0893910289828329,0.3287873080383538,-0.4333450933646914,-0.7869847523100447,666.02002
2010-03-08,2.671716856340056,5.06641224442843,2.528965269589829,0.6978699639034149,4.038366703639797,0.6123092294190521,-0.018294142317018328,1.4762706843363285,1.3020947378244612,-0.08422747625867714,0.8306866613736124,0.03349251339672447,1.0468898968880935,1.1576225594069507,-0.31468148960835124,0.4135180016066287,0.7089749297039475,0.3360140465329339,-0.23896368419573902,-0.28160600268517766,-1.4580306626389183,-0.15669180079855904,-0.059152647151806174,0.41081618798431113,0.42985824754935614,0.0004234397229790284,-0.41601149970100076,-0.1826730128668666,0.029846289897420344,0.6817689469908089,-0.2632609399581267,667.109985
